"text";"created";"screenName"
"\"RT @_arthursandes: \\"<c9> dif<ed>cil acusar. A gente cai no que aconteceu com Neymar\\", argumenta o pai do goleiro Jean, que pede tempo para evitar<U+0085>\"";2019-12-19 01:27:19;"vitrentini27"
"@futebol_info Vem pra ser campe<e3>o. OUTRO PATAMAR";2019-12-19 01:27:14;"daltin89"
"RT @notavel: <c9> fato que esse Flamengo j<e1> se colocou - com titulos, recordes e futebol - entre os times hist<f3>ricos do Brasil. Mesmo n<e3>o supe<U+0085>";2019-12-19 01:27:09;"poetafratello"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 01:27:09;"BiaTorturella"
"@Olliveira_Br @RuanPau58786292 @joseilan Da aten<e7><e3>o n<e3>o. Come<e7>ou a assistir futebol ontem, liga n<e3>o.";2019-12-19 01:27:09;"brunomendess95"
"RT @brunocleber: <U+0093>Cruzeiro <e9>s minha vida<U+0094> <e9> a m<fa>sica de torcida mais linda que temos no futebol brasileiro. <c9> incompar<e1>vel.";2019-12-19 01:27:08;"Paloominhaasz_"
"eu nem flamenguista sou mas esse v<ed>deo <e9> de arrepiar 

o futebol proporciona emo<e7><f5>es incr<ed>veis na gente https://t.co/M6GBtX9UMO";2019-12-19 01:27:08;"matheusgbrl_"
"RT @fredaosoares: Infelizmente, o jogador de futebol, na sua maioria, n<e3>o tem acesso <e0> educa<e7><e3>o qualificada. Ao crescer e virar profissiona<U+0085>";2019-12-19 01:27:08;"UrubuOlheiro"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 01:27:06;"weedzcrf"
"RT @ffctayna: Opa, opa, to perdendo em argumentos e vou mandar a cl<e1>ssica para uma mulher que CLARAMENTE entende muito mais de futebol que<U+0085>";2019-12-19 01:27:04;"PxLorena"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 01:27:04;"sccpdudaa"
"Chegou a <e9>poca do... 

Especulado no Vasco, Arnaldinho, destaque do Esporte Club Pedro <c1>lvares Cabral, fecha com o<U+0085> https://t.co/JiOAN8GRmt";2019-12-19 01:26:57;"pmoreirafilho1"
"@futebol_info O sangue jorra do lado feio da Dutra!";2019-12-19 01:26:56;"LhbRicao"
"@essediafoilouco Em um futebol cujo n<ed>vel t<e9>cnico era infinitamente inferior!";2019-12-19 01:26:50;"JooPGRocha"
"@ESPNagora Quem este Marra gente veio de onde no futebol ESPN e Fox Sport est<e1> cheio de comentaristas que s<f3> conver<U+0085> https://t.co/xlXZszvuSj";2019-12-19 01:26:38;"paulo_massula"
"RT @RMPoficial: Bem, est<e1> a<ed> o que o mundo do futebol queria. Os times que s<e3>o, indiscutivelmente, os melhores da Europa e da Am<e9>rica frent<U+0085>";2019-12-19 01:26:34;"MeloLf"
"\"RT @notavel: De tempos em tempos um jogador se rebela contra essas praxes no futebol e informa ao staff: \\"Eu vou jogar aqui mesmo, amigo. A<U+0085>\"";2019-12-19 01:26:34;"DjonataArt"
"@JornalOGlobo O ministro Paulo Guedes [@MinEconomia] comparar equipe econ<f4>mica com um time de futebol <e9> o fim da pi<U+0085> https://t.co/zPSqUMNYhy";2019-12-19 01:26:29;"cassao"
"RT @SantosOpressivo: Jogador de futebol n<e3>o ama clube

Ama dinheiro
Ama status

QUEM AMA CLUBE SOMOS N<d3>S TORCEDORES, NUNCA SE ESQUE<c7>AM DISS<U+0085>";2019-12-19 01:26:27;"marcosmaartins7"
"Por favor, @camara_sette! Aproveita a for<e7>a desta torcida do @Atletico. Evita vacilar com essa massa e fa<e7>a um time<U+0085> https://t.co/f8I4hwSiot";2019-12-19 01:26:25;"laurocesar77"
"\"RT @notavel: De tempos em tempos um jogador se rebela contra essas praxes no futebol e informa ao staff: \\"Eu vou jogar aqui mesmo, amigo. A<U+0085>\"";2019-12-19 01:26:12;"Felp_09"
"@futebol_info Outro patamar, entendeu senhores?";2019-12-19 01:26:12;"Palomaloh03"
"RT @RMPoficial: Aula de futebol no melhor estilo Jorge Jesus. https://t.co/1ler5Hjlzf";2019-12-19 01:26:12;"valterpn"
"RT @andrizek: Tirar algum padr<e3>o (negativo) do Liverpool pelo jogo de hoje <e9> n<e3>o conhecer o Liverpool. O time fez o m<ed>nimo hoje. Tentar<e1> fa<U+0085>";2019-12-19 01:26:07;"caiaoc"
"@mano97fm Anote para divulgar quando for conviniente, que 2020 ser<e1> o ano da aposentadoria de v<e1>rios t<e9>cnicos ultra<U+0085> https://t.co/ToxBrej28t";2019-12-19 01:26:02;"jhhiktoneves3"
"@GsilvaNicolas @r0drig0lac @futebol_info L<f3>gico que adianta... Perder essa final n<e3>o tira o Brasileir<e3>o a libertado<U+0085> https://t.co/9BqUAnMouR";2019-12-19 01:26:02;"dinhorv"
"RT @futnatv: Textos cru<e9>is demais para serem lidos rapidamente:

Amanh<e3> n<e3>o tem futebol na TV.";2019-12-19 01:26:00;"arturnt_"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 01:26:00;"metheuzzzz_"
"@futebol_info O que pesou:
1)A comiss<e3>o t<e9>cnica do Tite mora aqui e sempre est<e1> no Maraca. O contato dele com Tite<U+0085> https://t.co/iGwUxKnsvr";2019-12-19 01:25:56;"Caloz1895"
"@simphwny Esse maluco n<e3>o conhece a hist<f3>ria do pr<f3>prio time, vasca<ed>no e nazista ahahahaha logo o Vasco que deu opo<U+0085> https://t.co/EJ4feEboMp";2019-12-19 01:25:56;"Anarcocomunist4"
"O futebol <e9> muito eurocentrista";2019-12-19 01:25:56;"ernestomarioti"
"\"@futebol_info Caramba....
O \\"escravo\\" quis jogar no Flamengo!!";NA;NA
"Que absurdo!! Contrariou o seu \\"dono\\"!!";NA;NA
"Que declara<e7><e3>o pat<e9>tica....\"";2019-12-19 01:25:55;"rubronegro_raiz"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 01:25:52;"CadimoJefferson"
"@victor_NI96 @_meloleonardo @Caiosr71 @futebol_info +
Or<e7>amento Previsto para 2020 <e9> de 600 Milh<f5>es ao final do pr<f3>ximo ano";2019-12-19 01:25:51;"othiago_alves"
"@DalhePeixe1912 @heitorcandid0 @aquafharyus @donfiori1 @futebol_info Nao man, j<e1> falei, 16. Risos";2019-12-19 01:25:50;"MathTorres_CRF"
"RT @SantosFC: A inspira<e7><e3>o de qualquer jogada existente no futebol <U+0001F451> https://t.co/zwUMgamHTf";2019-12-19 01:25:49;"ervamiuda"
"@donfiori1 @mariofla95 @aquafharyus @heitorcandid0 @futebol_info @flumifogodagama sentiu kkk";2019-12-19 01:25:49;"eucaioviana"
"RT @Canelada_FC: Foi realmente ISSO A<cd> que ganhou a Champions League? Futebol Europeu t<e1> na merda mesmo. <c9> melhor perder de pouco hoje do q<U+0085>";2019-12-19 01:25:48;"GabrielMoura995"
"RT @SantosFC: A inspira<e7><e3>o de qualquer jogada existente no futebol <U+0001F451> https://t.co/zwUMgamHTf";2019-12-19 01:25:47;"MiguelOwen6661"
"@donfiori1 @aquafharyus @heitorcandid0 @futebol_info Sim, tomou 4 do Santos. Mas convenhamos que o jogo n<e3>o VALIA a<U+0085> https://t.co/ggD9l9JH2n";2019-12-19 01:25:42;"Brunoclcabral"
"\"RT @notavel: De tempos em tempos um jogador se rebela contra essas praxes no futebol e informa ao staff: \\"Eu vou jogar aqui mesmo, amigo. A<U+0085>\"";2019-12-19 01:25:27;"nt__03crf"
"@victor_NI96 @_meloleonardo @Caiosr71 @futebol_info Deixa eu explicar isso para voc<ea>s:

O Palmeiras gastou MUITO di<U+0085> https://t.co/8dlIdnjAt2";2019-12-19 01:25:27;"othiago_alves"
"RT @RMPoficial: Aula de futebol no melhor estilo Jorge Jesus. https://t.co/1ler5Hjlzf";2019-12-19 01:25:25;"nessagsa"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 01:25:24;"Vmcavalli1909"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 01:25:23;"_luisEducado"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 01:25:22;"99sjuh"
"@victor_NI96 @_meloleonardo @Caiosr71 @futebol_info Pode investir oq for, vai ganhar nada e vai continuar apanhando<U+0085> https://t.co/wQb5dVjRV5";2019-12-19 01:25:21;"RamonAguiar11"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 01:25:19;"Wsley1914"
"RT @Guna004: Na nota oficial do Sao Paulo Futebol Clube a institui<e7><e3>o mostra o seu tamanho e envergadura. Sem mais.";2019-12-19 01:25:19;"Trouxailudida"
"RT @SantosOpressivo: Jogador de futebol n<e3>o ama clube

Ama dinheiro
Ama status

QUEM AMA CLUBE SOMOS N<d3>S TORCEDORES, NUNCA SE ESQUE<c7>AM DISS<U+0085>";2019-12-19 01:25:18;"mpppereira"
"RT @ValentimHeron: s<f3> quero jogar o meu futebol e s<f3>.<U+0001F919><U+0001F3FB><U+0001F4AA><U+0001F3FB>";2019-12-19 01:25:18;"Noturno_np"
"RT @futnatv: Textos cru<e9>is demais para serem lidos rapidamente:

Amanh<e3> n<e3>o tem futebol na TV.";2019-12-19 01:25:18;"abcfcs"
"RT @fredaosoares: Infelizmente, o jogador de futebol, na sua maioria, n<e3>o tem acesso <e0> educa<e7><e3>o qualificada. Ao crescer e virar profissiona<U+0085>";2019-12-19 01:25:17;"juliosouzacrf"
"@GEOVANEPAULO @futebol_info N<e3>o t<f4> reclamando,t<f4> agradecendo at<e9> Kkkkkkkkkkkkk Ver<ed>ssimo&gt;&gt;&gt;&gt;&gt;&gt;";2019-12-19 01:25:17;"Davi_Los_Anjos"
"e eu que NUNCA fui ansiosa com futebol, to ansiosa pro jogo de s<e1>bado <U+0001F602>";2019-12-19 01:25:16;"mel_bertholdo"
"RT @edu_rvm: Don Diego Ribas. O cara que foi humilhado e execrado por 80% da torcida e em nenhum momento deixou de trabalhar. O cara que de<U+0085>";2019-12-19 01:25:12;"_ThaiBarb"
"Meu Deus at<e9> onde vai a loucura do cidad<e3>o. Escola Argel Fucks de Treinador de Futebol https://t.co/Zs4wrpJ7ZV";2019-12-19 01:25:11;"alyladislau"
"RT @edu_rvm: Don Diego Ribas. O cara que foi humilhado e execrado por 80% da torcida e em nenhum momento deixou de trabalhar. O cara que de<U+0085>";2019-12-19 01:25:09;"gabrielkjkk"
"@UrubuCartoon Hoje nessa car<ea>ncia de <ed>dolos no futebol brasileiro qualquer um meia boca vira idolo, e Lembrando que<U+0085> https://t.co/QnTYJ2sgDo";2019-12-19 01:25:08;"AleVSLaisa"
"@donfiori1 @heitorcandid0 @futebol_info Parab<e9>ns! Atualidade que est<e1> sendo discutida n<e3>o sala de trof<e9>us";2019-12-19 01:25:08;"JardelO12819238"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 01:25:01;"crfmedeiros__"
"RT @futnatv: Textos cru<e9>is demais para serem lidos rapidamente:

Amanh<e3> n<e3>o tem futebol na TV.";2019-12-19 01:25:01;"uMathz"
"RT @fredaosoares: Infelizmente, o jogador de futebol, na sua maioria, n<e3>o tem acesso <e0> educa<e7><e3>o qualificada. Ao crescer e virar profissiona<U+0085>";2019-12-19 01:25:01;"alvaroomello"
"\"RT @notavel: De tempos em tempos um jogador se rebela contra essas praxes no futebol e informa ao staff: \\"Eu vou jogar aqui mesmo, amigo. A<U+0085>\"";2019-12-19 01:25:00;"Dail_Alves"
"RT @futnatv: Textos cru<e9>is demais para serem lidos rapidamente:

Amanh<e3> n<e3>o tem futebol na TV.";2019-12-19 01:25:00;"JoaokxJoo"
"@futebol_info Todo mal <e9> pouco pra esses a<ed> que ficam tentando roubar t<ed>tulo";2019-12-19 01:24:56;"leo_rmcrf"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 01:24:54;"LucasGoezz"
"\"RT @notavel: De tempos em tempos um jogador se rebela contra essas praxes no futebol e informa ao staff: \\"Eu vou jogar aqui mesmo, amigo. A<U+0085>\"";2019-12-19 01:24:51;"SilvaMarcosrj"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 01:24:48;"geromit0"
"@KayqueCruz6097 @heitorcandid0 @futebol_info Se voc<ea> acha que n<e3>o est<e1>, que continue assim do jeito que est<e1> kkkkkk<U+0085> https://t.co/LgbQW71vXb";2019-12-19 01:24:45;"ingressosFla"
"Ainda sobre a Ferroviaria Giovanni Coutinho <e9> o Supervisor de Futebol. Rodrigo Possebin, gerente de futebol.Posi<e7><f5>e<U+0085> https://t.co/WPnnnwyPRp";2019-12-19 01:24:45;"rodrigosviana"
"Palmeiras entra na briga com o Corinthians para contratar Michael, do Goi<e1>s | futebol | Globoesporte<U+0085> https://t.co/yLx4VQIXAW";2019-12-19 01:24:41;"vieiramaestro"
"RT @itsliim_a: Opini<e3>o popular: Corinthians e Palmeiras sustentam o futebol paulista nos <fa>ltimos anos";2019-12-19 01:24:41;"RehSales13"
"RT @Svxresdmc: @robinhocb84 @SoccerGremio <c9> amigo, grana a gente tem, n<e3>o igual vcs... mas o dinheiro que foi investido em Marinho, Tardell<U+0085>";2019-12-19 01:24:41;"sandrofla34"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 01:24:39;"_meb2301"
"RT @andregallindo: 19/12/2019, o renascimento do S<e3>o Paulo Futebol Clube, tricampe<e3>o mundial. https://t.co/XzER9xCAYB";2019-12-19 01:24:33;"zjmpride"
"\"RT @notavel: De tempos em tempos um jogador se rebela contra essas praxes no futebol e informa ao staff: \\"Eu vou jogar aqui mesmo, amigo. A<U+0085>\"";2019-12-19 01:24:33;"VitorGMFreitas"
"RT @SantosOpressivo: Jogador de futebol n<e3>o ama clube

Ama dinheiro
Ama status

QUEM AMA CLUBE SOMOS N<d3>S TORCEDORES, NUNCA SE ESQUE<c7>AM DISS<U+0085>";2019-12-19 01:24:33;"_elzafr"
"\"RT @notavel: De tempos em tempos um jogador se rebela contra essas praxes no futebol e informa ao staff: \\"Eu vou jogar aqui mesmo, amigo. A<U+0085>\"";2019-12-19 01:24:31;"Alexfdasilva1"
"@pauloheiden @davidltavares Acho que ali ele s<f3> n<e3>o teve uma press<e3>o no joelho porque o tronco foi pra frente e n<e3>o<U+0085> https://t.co/WHImdsElI4";2019-12-19 01:24:26;"mynameisnosreme"
"RT @tiagomattar: Aquiles Diniz n<e3>o far<e1> parte de Conselho Gestor, mas contribuir<e1>; Alo<ed>sio Vasconcellos (ex-deputado) e An<ed>sio Ciscotto (ex<U+0085>";2019-12-19 01:24:26;"followtrick341"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 01:24:17;"50shadesofBPINK"
"RT @andregallindo: 19/12/2019, o renascimento do S<e3>o Paulo Futebol Clube, tricampe<e3>o mundial. https://t.co/XzER9xCAYB";2019-12-19 01:24:16;"skinnygirlkev"
"@SaoPauloFC Infelizmente, n<e3>o <e9> poss<ed>vel que o <f3>timo zagueiro Robert Arbolenda vista mais a camisa tricolor. Espero<U+0085> https://t.co/e68fD8sYO5";2019-12-19 01:24:11;"digao_tri"
"RT @brunomassa: Amanh<e3> no .@Palmeiras, entrevista coletiva de Anderson Barros, novo diretor de futebol, e de Edu Dracena, novo assessor t<e9>c<U+0085>";2019-12-19 01:24:09;"peagamenezes"
"\"RT @notavel: De tempos em tempos um jogador se rebela contra essas praxes no futebol e informa ao staff: \\"Eu vou jogar aqui mesmo, amigo. A<U+0085>\"";2019-12-19 01:24:09;"crfmica"
"@alexfavajr @futebol_info @imporsports essa camisa <e9> de 2008/2009. Depois veio a olympikus";2019-12-19 01:24:07;"AleSawadeeKrap"
"RT @PedradaRN: Uma coisa que pensei outro dia.

N<e3>o sei como nem quem no Departamento de Futebol do Flamengo chegou ao nome de J.Jesus no p<U+0085>";2019-12-19 01:24:06;"FLAMENGUISTAel"
"RT @lipe_soares004: Deus me deu duas pernas para jogar futebol, n<e3>o pra corre atr<e1>s de quem n<e3>o move nada por voc<ea>!";2019-12-19 01:24:06;"CarlinsBlack"
"RT @rod_linhares: Pra mim, nenhum deles tem que receber a camisa do meu time. Fa<e7>am sua obriga<e7><e3>o, trabalhem governando o pa<ed>s, combatendo<U+0085>";2019-12-19 01:24:05;"LauerVieira"
"\"RT @notavel: De tempos em tempos um jogador se rebela contra essas praxes no futebol e informa ao staff: \\"Eu vou jogar aqui mesmo, amigo. A<U+0085>\"";2019-12-19 01:24:01;"mengo_fa"
"RT @globoesporters: Jean Pyerre visita crian<e7>as com c<e2>ncer e distribui presentes em hospital de Porto Alegre =&gt; https://t.co/19yv0N2BHx htt<U+0085>";2019-12-19 01:24:00;"rnrosa406506"
"RT @futnatv: Textos cru<e9>is demais para serem lidos rapidamente:

Amanh<e3> n<e3>o tem futebol na TV.";2019-12-19 01:23:58;"leilah88"
"RT @hectorwerlang: Cruzeiro s<f3> aceita prorrogar empr<e9>stimo Dig<e3>o se o Fluminense arcar com 100% do sal<e1>rio do zagueiro  https://t.co/elPfDK<U+0085>";2019-12-19 01:23:55;"rlima_wendel"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 01:23:55;"bahfelauren"
"@pr9rizh @fabiomirandadev @essediafoilouco Nao tinham nao cara. Futebol no BR <e9> profissional desde a decada de 30 i<U+0085> https://t.co/SnhYIFrEti";2019-12-19 01:23:54;"PCLXXX"
"@CeboIinhaaa Kkkkkkkkkkkkkkkkkkkk o futebol respira ... <U+0001F602><U+0001F602><U+0001F602>";2019-12-19 01:23:53;"thayancesar"
"RT @a_carolinasilva: E s<f3> para deixar claro que essa postura n<e3>o <e9> oportunismo de hoje, mostro o que escrevi para o UOL em dez/2017: https:<U+0085>";2019-12-19 01:23:53;"bruspfcb"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 01:23:51;"lele_ale"
"RT @futnatv: Textos cru<e9>is demais para serem lidos rapidamente:

Amanh<e3> n<e3>o tem futebol na TV.";2019-12-19 01:23:48;"gabrielvcard_"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 01:23:46;"stezinhwn"
"\"RT @AvaianoCoracao: @Esp_Interativo \\"Neymar sobre ser reconhecido sem ganhar grandes t<ed>tulos internacionais\\"";NA;NA
"O Cara tem:";NA;NA
"- Libertadores<U+0085>\"";2019-12-19 01:23:45;"FillipeT_Off"
"RT @futnatv: Textos cru<e9>is demais para serem lidos rapidamente:

Amanh<e3> n<e3>o tem futebol na TV.";2019-12-19 01:23:44;"dejongxs"
"RT @AraciPatriota: POL<cd>CIA FAZ OPERA<c7><c3>O CONTRA DESVIO DE DINHEIRO EM ENTIDADES DO FUTEBOL!!
VAI FUNDO PF...ESSA ENTIDADES S<c3>O VERDADEIROS A<U+0085>";2019-12-19 01:23:44;"Edileuzamelos"
"@futebol_info <d3>timo jogador, por<e9>m, muito caro.";2019-12-19 01:23:42;"ThypzZ"
"RT @futnatv: Textos cru<e9>is demais para serem lidos rapidamente:

Amanh<e3> n<e3>o tem futebol na TV.";2019-12-19 01:23:40;"ThomsTargaryen"
"\"RT @notavel: De tempos em tempos um jogador se rebela contra essas praxes no futebol e informa ao staff: \\"Eu vou jogar aqui mesmo, amigo. A<U+0085>\"";2019-12-19 01:23:36;"lfascencao"
"@donfiori1 @aquafharyus @heitorcandid0 @futebol_info 2020 tem mais, t<e1> com raiva morde as costas, o real Madrid <e9> r<U+0085> https://t.co/kBUz1QN5wP";2019-12-19 01:23:35;"LuizFerCS19"
"@_paulo_andrade_ @mariomarra Anote para divulgar: 2020 ser<e1> o ano da aposentadoria de v<e1>rios t<e9>cnicos ultrapassados do futebol brasileiro!";2019-12-19 01:23:34;"jhhiktoneves3"
"RT @hectorwerlang: Cruzeiro s<f3> aceita prorrogar empr<e9>stimo Dig<e3>o se o Fluminense arcar com 100% do sal<e1>rio do zagueiro  https://t.co/elPfDK<U+0085>";2019-12-19 01:23:32;"Vitorilha1"
"RT @SantosFC: A inspira<e7><e3>o de qualquer jogada existente no futebol <U+0001F451> https://t.co/zwUMgamHTf";2019-12-19 01:23:32;"GabrielVeron22"
"@futebol_info Fla tem uma case de sucesso enorme, normal optarem por ele, assim como, na <e9>poca de d<ed>vidas e afundam<U+0085> https://t.co/8HxWPKAJm7";2019-12-19 01:23:29;"o_diegomaia"
"@futebol_info pelo amor de Deus kkkkkkkkk";2019-12-19 01:23:29;"LviaM5"
"RT @ge_fla: Dono da bola, Diego distribui presentes e volta a ser decisivo com a 10 do Flamengo https://t.co/zmVTGvGM79";2019-12-19 01:23:29;"calazanswallace"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 01:23:27;"ellen_gfbpa"
"RT @pretinhojr_03: futebol na chuva ficou bem, s<f3> os crias <U+0001F605>";2019-12-19 01:23:26;"Pkum95x"
"RT @ffctayna: Opa, opa, to perdendo em argumentos e vou mandar a cl<e1>ssica para uma mulher que CLARAMENTE entende muito mais de futebol que<U+0085>";2019-12-19 01:23:24;"bscampos7"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 01:23:21;"_7Luan"
"Na nota oficial do Sao Paulo Futebol Clube a institui<e7><e3>o mostra o seu tamanho e envergadura. Sem mais.";2019-12-19 01:23:20;"Guna004"
"RT @mateusduque: Imaginem um trabalhador brasileiro, que acorda <e0>s 5h30 pra pegar 2 bus<e3>o at<e9> o trabalho, correndo risco de ser assaltado,<U+0085>";2019-12-19 01:23:19;"Crvg_Gbf"
